hhid14,n_members,n_adults,n_outmig_adults,amount_given_total,amount_received_total,log_received_total,ethnic_modal,ethnic_share_modal,has_minang,has_batak,has_java,nelm_d1_deployment,nelm_d2_remittance,non_nuclear_adults,nelm_d3_extended_ratio,expenditure_total_monthly,log_exp_monthly,expenditure_pcm,log_exp_pcm,urban_rural,prov_bps,kab_bps,urban,subethnic_modal
0111251,7,4,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.2857142857142857,5704038.333333333,15.556685136798167,814862.619047619,13.610776039628457,1.0,21.0,71.0,1,Diaspora-Christian-Batak
0111252,5,5,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,3,0.6,4504328.333333333,15.320549566317974,900865.6666666666,13.711112541918013,1.0,21.0,71.0,1,Diaspora-Christian-Batak
0111300,6,5,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,3,0.5,663411.6666666666,13.405152498871246,110568.61111111112,11.613400566401848,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0111341,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,961883.3333333334,13.776649486798728,320627.7777777778,12.678039277380536,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0111351,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,730031.6666666666,13.500844560981822,243343.88888888888,12.402235011913392,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0111400,8,3,1,2000000.0,0.0,0.0,4.0,1.0,False,True,False,0.3333333333333333,0.0,1,0.125,11351106.666666666,16.244825888906718,1418888.3333333333,14.165384963906597,1.0,62.0,71.0,1,Diaspora-Christian-Batak
0111500,12,8,2,0.0,600000.0,13.304686600863562,4.0,1.0,False,True,False,0.25,13.304686600863562,6,0.5,1537720.0,14.245812008170628,128143.33333333331,11.76091251180035,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0111512,3,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,3308488.333333333,15.012002248410113,1102829.4444444445,13.91339056424732,2.0,12.0,11.0,0,Diaspora-Muslim-Batak
0111541,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,748183.3333333334,13.525404661534123,748183.3333333334,13.525404661534123,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0111600,5,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.2,2768510.0,14.833820188507987,553702.0,13.224383720892822,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0111700,8,7,0,4300000.0,6000000.0,15.607270193858982,4.0,1.0,False,True,False,0.0,15.607270193858982,5,0.625,3330186.6666666665,15.018539216725022,416273.3333333333,12.93909977702662,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0111731,4,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4820883.333333333,15.38846794084384,1205220.8333333333,14.00217420201622,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0111741,5,2,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.5,0.0,0,0.0,4012786.6666666665,15.204996736477822,802557.3333333333,13.595559820856495,2.0,14.0,4.0,0,Diaspora-Muslim-Batak
0111742,4,1,0,300000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3380473.333333333,15.033526592918845,845118.3333333334,13.647233119247984,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0111900,4,4,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.5,1917208.3333333333,14.466381214466349,479302.0833333333,13.08008841811959,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112000,6,2,0,300000.0,300000.0,12.611541086966117,4.0,1.0,False,True,False,0.0,12.611541086966117,0,0.0,4659213.333333333,15.35435739389045,776535.5555555555,13.56259899780412,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112100,7,6,1,50000.0,1100000.0,13.910821646859096,4.0,0.7142857142857143,False,True,True,0.1666666666666666,13.910821646859096,4,0.5714285714285714,4455856.666666667,15.309730118128174,636550.9523809524,13.363821315614068,2.0,12.0,9.0,0,Diaspora-Muslim-Batak
0112200,5,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4850356.666666667,15.394563005899052,970071.3333333334,13.785125918146065,2.0,12.0,11.0,0,Diaspora-Muslim-Batak
0112241,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1569093.3333333333,14.266009153128577,523031.1111111111,13.16739813908028,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112300,8,7,0,0.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.0,13.122365377402328,5,0.625,1970226.6666666665,14.49365966087271,246278.3333333333,12.41422167207546,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112341,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2464305.833333333,14.717421122397916,821435.2777777779,13.618809645316723,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112351,2,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,2541108.333333333,14.748111289056029,1270554.1666666667,14.05496450202492,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112400,10,9,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,7,0.7,6387101.666666667,15.66979130673216,638710.1666666667,13.367207622826731,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112451,1,1,1,5000000.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,3992678.3333333335,15.199973075616288,3992678.3333333335,15.199973075616288,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112500,5,4,0,500000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.4,2326613.333333333,14.659924692980802,465322.6666666667,13.050488499781602,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112542,4,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4994700.0,15.42388810841326,1248675.0,14.037594347929742,1.0,12.0,12.0,1,Diaspora-Christian-Batak
0112600,9,6,1,100000.0,0.0,0.0,4.0,1.0,False,True,False,0.1666666666666666,0.0,4,0.4444444444444444,1599476.6666666667,14.285187675577554,177719.62962962964,12.087968099861651,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112632,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3445343.333333333,15.052534409055772,1148447.7777777778,13.953922700880996,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112651,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3905056.6666666665,15.17778310853912,1952528.3333333333,14.484636184057305,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112653,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1975021.6666666667,14.49609043304475,1975021.6666666667,14.49609043304475,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112700,7,5,0,300000.0,1000000.0,13.815511557963774,4.0,1.0,False,True,False,0.0,13.815511557963774,3,0.4285714285714285,10027863.333333334,16.12087820938274,1432551.9047619049,14.174968658660037,2.0,12.0,11.0,0,Diaspora-Christian-Batak
0112741,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,5581730.0,15.535009501304517,1395432.5,14.14871567765216,1.0,31.0,75.0,1,Diaspora-Christian-Batak
0120100,6,6,3,300000.0,105000.0,11.561725152903833,4.0,1.0,False,True,False,0.5,11.561725152903833,4,0.6666666666666666,7722308.333333333,15.859624013710716,1287051.3888888888,14.06786519195716,1.0,12.0,12.0,1,Diaspora-Muslim-Batak
0120300,5,5,2,0.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.4,13.122365377402328,3,0.6,20549856.666666668,16.838364572686263,4109971.3333333335,15.228926854900694,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0120400,10,8,0,1300000.0,1700000.0,14.346139397261563,4.0,0.625,False,True,True,0.0,14.346139397261563,6,0.6,1620612.0,14.29831503069694,162061.2,11.995735491141629,1.0,12.0,12.0,1,Diaspora-Muslim-Batak
0120442,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,5244728.333333333,15.472734193778074,1748242.7777777778,14.37412228644511,1.0,12.0,12.0,1,Diaspora-Muslim-Batak
0120443,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2444486.6666666665,14.70934611564823,814828.8888888889,13.610734645147138,1.0,12.0,12.0,1,Diaspora-Muslim-Batak
0120451,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,4266774.0,15.2663688305244,1422258.0,14.16775701059428,1.0,12.0,12.0,1,Diaspora-Muslim-Batak
0120952,1,1,0,0.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.0,13.122365377402328,0,0.0,1690068.3333333333,14.340280111698751,1690068.3333333333,14.340280111698751,1.0,12.0,9.0,1,Diaspora-Muslim-Batak
0121200,4,4,0,450000.0,7000000.0,15.76142084987672,4.0,0.75,False,True,True,0.0,15.76142084987672,2,0.5,2531068.333333333,14.74415243280411,632767.0833333334,13.3578592569533,1.0,12.0,12.0,1,Diaspora-Muslim-Batak
0121251,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3036365.0,14.926171963591369,1518182.5,14.233025112372433,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0121352,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1360468.3333333333,14.123340296218815,453489.4444444445,13.02472947763054,1.0,12.0,12.0,1,Diaspora-Muslim-Batak
0121433,3,1,0,0.0,0.0,0.0,4.0,0.6666666666666666,False,True,True,0.0,0.0,0,0.0,3429462.6666666665,15.047914441512477,1143154.2222222222,13.949302736025762,1.0,12.0,12.0,1,Diaspora-Muslim-Batak
0121452,6,4,0,0.0,300000.0,12.611541086966117,4.0,1.0,False,True,False,0.0,12.611541086966117,2,0.3333333333333333,6648953.333333333,15.709970157160274,1108158.8888888888,13.918211439929882,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0121500,8,5,0,0.0,0.0,0.0,4.0,0.4,False,True,False,0.0,0.0,3,0.375,2299166.6666666665,14.64805773134557,287395.8333333333,12.568619234241146,1.0,12.0,12.0,1,Diaspora-Muslim-Batak
0130152,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,7981886.666666667,15.892685491160124,7981886.666666667,15.892685491160124,1.0,12.0,19.0,1,Diaspora-Muslim-Batak
0130751,1,1,0,500000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,6302005.0,15.656378553377609,6302005.0,15.656378553377609,2.0,12.0,12.0,0,Diaspora-Muslim-Batak
0130851,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,11854801.666666666,16.288243631764587,11854801.666666666,16.288243631764587,2.0,12.0,12.0,0,Diaspora-Christian-Batak
0131251,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3991230.0,15.199610262586392,1330410.0,14.100998475016691,1.0,12.0,73.0,1,Diaspora-Muslim-Batak
0131641,6,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3181940.0,14.973001945910356,530323.3333333334,13.181244048048985,1.0,12.0,12.0,1,Diaspora-Muslim-Batak
0140100,9,5,1,500000.0,0.0,0.0,4.0,1.0,False,True,False,0.2,0.0,3,0.3333333333333333,5338135.0,15.49038708632906,593126.1111111111,13.293164007642185,1.0,12.0,4.0,1,Diaspora-Christian-Batak
0140341,4,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2353294.0,14.671327031716809,588323.5,13.285033945404404,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0141000,10,8,3,0.0,0.0,0.0,4.0,0.9,False,True,False,0.375,0.0,6,0.6,1965608.3333333333,14.491312848515914,196560.8333333333,12.188732334244223,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0141051,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,6649456.666666667,15.710045855421626,1662364.1666666667,14.323751945466247,1.0,12.0,4.0,1,Diaspora-Muslim-Batak
0141100,10,6,0,0.0,250000.0,12.429220196836384,4.0,1.0,False,True,False,0.0,12.429220196836384,4,0.4,1763976.6666666665,14.383081854848925,176397.66666666666,12.080501863947276,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0141200,7,5,1,0.0,0.0,0.0,4.0,0.8,False,True,True,0.2,0.0,3,0.4285714285714285,1509030.0,14.226978280945202,215575.7142857143,12.281072107943444,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0141300,17,8,0,0.0,0.0,0.0,4.0,0.8125,False,True,False,0.0,0.0,6,0.3529411764705882,3574966.6666666665,15.0894666897803,210292.1568627451,12.256257821279023,2.0,12.0,4.0,0,Diaspora-Muslim-Batak
0141351,4,1,0,0.0,0.0,0.0,4.0,0.75,False,True,False,0.0,0.0,0,0.0,3890908.3333333335,15.174153450058949,972727.0833333334,13.78785985996675,2.0,12.0,4.0,0,Diaspora-Muslim-Batak
0141431,4,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,3427073.333333333,15.047217491118545,856768.3333333334,13.660924005380508,1.0,12.0,73.0,1,Diaspora-Muslim-Batak
0141443,3,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,,,,,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
0141500,10,10,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,8,0.8,910501.6666666666,13.721752106939212,91050.16666666666,11.419176898546112,1.0,12.0,4.0,1,Diaspora-Muslim-Batak
0141900,5,5,0,400000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,3,0.6,3161508.333333333,14.966560108661591,632301.6666666667,13.35712346144516,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0150300,7,7,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,5,0.7142857142857143,2903783.333333333,14.88152538678793,414826.1904761905,12.935617303999637,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0150400,10,8,1,0.0,200000.0,12.206077645517674,4.0,1.0,False,True,False,0.125,12.206077645517674,6,0.6,5311273.333333333,15.485342351870813,531127.3333333333,13.182758953383924,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0150431,6,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3296821.6666666665,15.008469734336988,549470.2777777778,13.216711781719535,1.0,12.0,4.0,1,Diaspora-Christian-Batak
0150432,9,7,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,5,0.5555555555555556,1785722.5,14.395334213203904,198413.61111111112,12.198114115834532,1.0,12.0,4.0,1,Diaspora-Christian-Batak
0150500,7,6,2,200000.0,0.0,0.0,4.0,1.0,False,True,False,0.3333333333333333,0.0,4,0.5714285714285714,12617225.0,16.350573581089947,1802460.7142857143,14.404663907574866,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0150531,2,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,,,,,1.0,12.0,75.0,1,Diaspora-Christian-Batak
0150541,4,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,9629200.0,16.080310810446342,2407300.0,14.694016760878734,2.0,12.0,4.0,0,Diaspora-Christian-Batak
0150551,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4033394.3333333335,15.21011909368154,1008348.5833333334,13.823825476351592,1.0,33.0,74.0,1,Diaspora-Christian-Batak
0150600,7,6,2,0.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.3333333333333333,13.122365377402328,4,0.5714285714285714,6609783.333333333,15.70406158396326,944254.761904762,13.758152342652735,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0150651,3,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.3333333333333333,2407456.6666666665,14.69408183856074,802485.5555555555,13.595470380644173,1.0,12.0,73.0,1,Diaspora-Christian-Batak
0150700,11,9,1,500000.0,500000.0,13.122365377402328,4.0,1.0,False,True,False,0.1111111111111111,13.122365377402328,7,0.6363636363636364,2380891.6666666665,14.682986045354488,216444.69696969696,12.285094972652637,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0150800,16,14,1,0.0,0.0,0.0,4.0,0.9333333333333332,False,True,False,0.0714285714285714,0.0,12,0.75,4712356.666666667,15.365698906922416,294522.2916666667,12.59311336779758,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0150832,4,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,10367511.666666666,16.154187692868668,2591877.9166666665,14.767893621114188,1.0,12.0,4.0,1,Diaspora-Christian-Batak
0150851,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,6136736.666666667,15.629803834273243,6136736.666666667,15.629803834273243,2.0,12.0,5.0,0,Diaspora-Christian-Batak
0150900,8,7,2,100000.0,2300000.0,14.648420115681892,4.0,1.0,False,True,False,0.2857142857142857,14.648420115681892,5,0.625,5555490.0,15.530297365988687,694436.25,13.4508570843227,1.0,12.0,4.0,1,Diaspora-Christian-Batak
0151000,14,8,3,0.0,0.0,0.0,4.0,1.0,False,True,False,0.375,0.0,6,0.4285714285714285,3509606.6666666665,15.071014813316216,250686.19047619047,12.431961187811831,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0151041,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1699226.6666666667,14.345684392069206,566408.8888888889,13.247073280405722,2.0,12.0,10.0,0,Diaspora-Christian-Batak
0151100,7,6,0,0.0,230000.0,12.345838935721968,4.0,1.0,False,True,False,0.0,12.345838935721968,4,0.5714285714285714,2362973.333333333,14.675431694211335,337567.61904761905,12.729524084325536,1.0,12.0,4.0,1,Diaspora-Christian-Batak
0151141,5,1,0,0.0,400000.0,12.899222326086994,4.0,1.0,False,True,False,0.0,12.899222326086994,0,0.0,3811210.0,15.153457544369012,762242.0,13.544020681469537,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0151142,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,,,,,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0151400,10,7,1,0.0,1050000.0,13.864301674514206,4.0,1.0,False,True,False,0.1428571428571428,13.864301674514206,5,0.5,4186898.3333333335,15.24747100204049,418689.8333333334,12.944888058606203,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0151500,5,5,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.2,0.0,3,0.6,10817030.0,16.196632394467617,2163406.0,14.587194851820684,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0151551,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,6871831.666666667,15.74294139233036,3435915.833333333,15.049794357291992,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0151600,11,9,1,0.0,800000.0,13.592368256649284,4.0,1.0,False,True,False,0.1111111111111111,13.592368256649284,7,0.6363636363636364,6991779.166666667,15.760245755129112,635616.287878788,13.362351912580635,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0151641,4,1,0,0.0,200000.0,12.206077645517674,4.0,1.0,False,True,False,0.0,12.206077645517674,0,0.0,3268950.0,14.999979696300644,817237.5,13.613686252905929,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0151700,8,7,0,300000.0,750000.0,13.527829818844936,4.0,1.0,False,True,False,0.0,13.527829818844936,5,0.625,2723655.0,14.81748565340175,340456.875,12.73804668179354,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0151742,5,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.2,2477473.333333333,14.722750185226795,495494.6666666667,13.113313887338895,1.0,12.0,4.0,1,Diaspora-Muslim-Batak
0151800,9,9,2,0.0,900000.0,13.71015115341694,4.0,1.0,False,True,False,0.2222222222222222,13.71015115341694,7,0.7777777777777778,6690295.0,15.716168676267626,743366.1111111111,13.518945294692434,1.0,12.0,4.0,1,Diaspora-Christian-Batak
0151900,13,12,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0833333333333333,0.0,10,0.7692307692307693,9932588.333333334,16.11133176067357,764045.2564102565,13.546383611355484,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0151931,7,5,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,3,0.4285714285714285,7478385.0,15.82752755126673,1068340.7142857143,13.881618204523251,1.0,64.0,4.0,1,Diaspora-Christian-Batak
0151932,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2915358.9166666665,14.88550384069947,1457679.4583333333,14.192357003150288,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0152000,7,7,1,2000000.0,5000000.0,15.424948670398354,4.0,0.8571428571428571,False,True,False,0.1428571428571428,15.424948670398354,5,0.7142857142857143,6299273.333333333,15.655944999542251,899896.1904761904,13.710035802977153,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0152011,2,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,10064703.333333334,16.124545240900098,5032351.666666667,15.431398159697263,1.0,12.0,4.0,1,Diaspora-Christian-Batak
0152041,2,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,2718843.333333333,14.8157174705352,1359421.6666666667,14.122570657778516,1.0,12.0,4.0,1,Diaspora-Christian-Batak
0160100,5,3,1,0.0,650000.0,13.384729180332174,4.0,0.3333333333333333,True,True,False,0.3333333333333333,13.384729180332174,1,0.2,3355503.333333333,15.026112639991709,671100.6666666667,13.416675919628071,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0160121,7,7,0,0.0,0.0,0.0,4.0,0.8571428571428571,True,True,False,0.0,0.0,5,0.7142857142857143,,,,,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0160300,6,5,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,3,0.5,1784025.0,14.394383166006923,297337.5,12.602626499424678,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0160500,17,6,1,0.0,1200000.0,13.997832948091215,4.0,1.0,False,True,False,0.1666666666666666,13.997832948091215,4,0.2352941176470588,3022656.6666666665,14.921647024433708,177803.3333333333,12.088438973718455,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0160700,4,2,0,0.0,100000.0,11.51293546492023,4.0,0.5,False,True,False,0.0,11.51293546492023,0,0.0,1995060.0,14.506185184279754,498765.0,13.119892326872153,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0161200,13,10,1,250000.0,300000.0,12.611541086966117,4.0,1.0,False,True,False,0.1,12.611541086966117,8,0.6153846153846154,823078.3333333334,13.62080787031522,63313.71794871795,11.055873092143964,1.0,12.0,71.0,1,Diaspora-Christian-Batak
0161300,21,16,0,3950000.0,1340000.0,14.108180918195472,4.0,0.9411764705882352,False,True,True,0.0,14.108180918195472,14,0.6666666666666666,6337780.0,15.662039265149112,301799.04761904763,12.617519983099331,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0161321,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2359350.0,14.673897139182358,786450.0,13.575285698204633,2.0,12.0,4.0,0,Diaspora-Muslim-Batak
0161322,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,12849040.0,16.368779736170325,4283013.333333333,15.270167603155842,2.0,12.0,4.0,0,Diaspora-Muslim-Batak
0161351,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,7950340.0,15.888725378792394,2650113.333333333,14.790113341685789,1.0,12.0,4.0,1,Diaspora-Muslim-Batak
0161352,3,2,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4985053.333333333,15.42195486068344,1661684.4444444445,14.323342973214489,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0161400,5,4,0,50000.0,2000000.0,14.508658238524095,4.0,1.0,False,True,False,0.0,14.508658238524095,2,0.4,2579673.333333333,14.763173721540271,515934.6666666667,13.153737359688291,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0161431,5,3,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.2,3694536.6666666665,15.122365980494276,738907.3333333333,13.512929150739035,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0161500,6,3,0,0.0,1030000.0,13.845070331079134,4.0,0.6666666666666666,False,True,True,0.0,13.845070331079134,1,0.1666666666666666,1391140.0,14.145634831692195,231856.66666666663,12.353878956629664,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0161641,2,2,0,0.0,500000.0,13.122365377402328,4.0,0.5,False,True,False,0.0,13.122365377402328,0,0.0,4091070.0,15.22431735193082,2045535.0,14.531170415805615,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0161900,12,5,0,200000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,3,0.25,5746268.333333333,15.564061390610004,478855.6944444445,13.07915665510566,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0164100,9,8,0,1000000.0,4000000.0,15.201805169084134,4.0,0.7777777777777778,True,True,False,0.0,15.201805169084134,6,0.6666666666666666,8784786.666666666,15.988532109324517,976087.4074074072,13.791308442653037,1.0,14.0,71.0,1,Diaspora-Muslim-Batak
0170400,12,10,5,200000.0,510000.0,13.1421679654829,4.0,0.9090909090909092,False,True,False,0.5,13.1421679654829,8,0.6666666666666666,2247176.6666666665,14.625185616429206,187264.72222222225,12.140283861658292,1.0,12.0,4.0,1,Diaspora-Muslim-Batak
0170432,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,5899146.666666667,15.590318435163288,1474786.6666666667,14.20402458259131,2.0,12.0,4.0,0,Diaspora-Muslim-Batak
0170551,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,5034551.666666667,15.43183523543448,1678183.888888889,14.333223344021048,1.0,12.0,74.0,1,Diaspora-Muslim-Batak
0170700,7,6,0,100000.0,3000000.0,14.914123179965662,4.0,0.8333333333333334,True,True,False,0.0,14.914123179965662,4,0.5714285714285714,2236301.6666666665,14.620334464859951,319471.6666666666,12.674426998801016,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0170732,10,4,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,2,0.2,7229216.666666667,15.7936413817334,722921.6666666667,13.49105753368657,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0170800,10,9,2,652000.0,2952000.0,14.89799380345583,4.0,0.9,False,True,True,0.2222222222222222,14.89799380345583,7,0.7,427603.3333333333,12.965953592163372,42760.33333333333,10.663389546442676,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
0170841,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4077756.6666666665,15.221057803796308,1359252.2222222222,14.122446005593712,1.0,12.0,71.0,1,Diaspora-Muslim-Batak
