hhid14,n_members,n_adults,n_outmig_adults,amount_given_total,amount_received_total,log_received_total,ethnic_modal,ethnic_share_modal,has_minang,has_batak,has_java,nelm_d1_deployment,nelm_d2_remittance,non_nuclear_adults,nelm_d3_extended_ratio,expenditure_total_monthly,log_exp_monthly,expenditure_pcm,log_exp_pcm,urban_rural,prov_bps,kab_bps,urban,kmeans_cluster,ward_cluster
2180600,7,6,0,30000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,4,0.5714285714285714,3448310.0,15.053395103913974,492615.7142857143,13.107486694839416,1.0,35.0,2.0,1,3,0
2180700,7,5,1,200000.0,0.0,0.0,1.0,1.0,False,False,True,0.2,0.0,3,0.4285714285714285,1895176.6666666667,14.454823147600814,270739.52380952385,12.50891616447058,1.0,35.0,2.0,1,3,0
2180800,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,,,,,1.0,35.0,2.0,1,0,0
2180900,5,4,0,50000.0,70000.0,11.156264806643742,1.0,1.0,False,False,True,0.0,11.156264806643742,2,0.4,798084.6666666666,13.589971222382776,159616.93333333332,11.9805383219294,1.0,35.0,2.0,1,4,1
2181000,5,5,1,0.0,0.0,0.0,1.0,1.0,False,False,True,0.2,0.0,3,0.6,5195565.0,15.463316127495084,1039113.0,13.853878984947936,1.0,35.0,2.0,1,3,0
2181100,9,6,0,2900000.0,200000.0,12.206077645517674,1.0,1.0,False,False,True,0.0,12.206077645517674,4,0.4444444444444444,1629876.6666666667,14.304015518841725,181097.40740740745,12.106795849837296,1.0,35.0,2.0,1,4,1
2181131,5,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.4,,,,,1.0,35.0,2.0,1,3,0
2181141,4,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2421263.333333333,14.699800413493085,605315.8333333334,13.313507291394515,1.0,35.0,2.0,1,0,3
2181200,5,4,0,200000.0,100000.0,11.51293546492023,1.0,1.0,False,False,True,0.0,11.51293546492023,2,0.4,1407156.6666666667,14.157082388572263,281431.3333333334,12.5476473187438,1.0,35.0,2.0,1,4,1
2181241,5,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.2,,,,,1.0,35.0,2.0,1,0,0
2181300,5,5,0,0.0,150000.0,11.918397239722838,1.0,1.0,False,False,True,0.0,11.918397239722838,3,0.6,3804286.6666666665,15.151639321940328,760857.3333333333,13.542202460950874,1.0,35.0,2.0,1,4,4
2181351,3,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,3136426.6666666665,14.958595024453762,1045475.5555555556,13.85998337345359,2.0,63.0,10.0,0,2,2
2181400,9,5,0,0.0,6500000.0,15.687312888712007,1.0,1.0,False,False,True,0.0,15.687312888712007,3,0.3333333333333333,1417138.3333333333,14.164150843643512,157459.8148148148,11.966931911466684,1.0,35.0,2.0,1,4,1
2181451,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1114401.6666666667,13.923829094361835,1114401.6666666667,13.923829094361835,1.0,35.0,2.0,1,0,3
2181500,7,6,1,4000000.0,2000000.0,14.508658238524095,1.0,1.0,False,False,True,0.1666666666666666,14.508658238524095,4,0.5714285714285714,5379163.333333333,15.49804359169656,768451.9047619047,13.552134558055515,1.0,35.0,2.0,1,4,4
2181511,4,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,,,,,2.0,35.0,2.0,0,0,3
2181541,2,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,4985355.0,15.422015373070929,2492677.5,14.728868393098445,1.0,35.0,78.0,1,0,3
2181600,8,5,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.375,2688436.0,14.804470541816151,336054.5,12.725031603876293,1.0,35.0,2.0,1,3,0
2181611,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,2470678.333333333,14.720003704527509,617669.5833333334,13.33371055764782,1.0,35.0,2.0,1,0,0
2181631,5,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.2,,,,,2.0,35.0,2.0,0,0,0
2181700,10,9,0,100000.0,1650000.0,14.316286451937186,1.0,1.0,False,False,True,0.0,14.316286451937186,7,0.7,1390175.0,14.14494091579644,139017.5,11.842362296781852,1.0,35.0,2.0,1,4,4
2181711,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,,,,,1.0,35.0,2.0,1,0,3
2181731,6,5,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.5,2054076.6666666667,14.53533748115434,342346.1111111111,12.743580446105868,1.0,35.0,2.0,1,3,0
2181732,13,9,0,0.0,0.0,0.0,1.0,0.9230769230769232,False,False,True,0.0,0.0,7,0.5384615384615384,2493553.333333333,14.729219693718216,191811.79487179487,12.16427514865277,1.0,31.0,71.0,1,3,0
2181741,1,1,0,1500000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1823300.0,14.416159152483242,1823300.0,14.416159152483242,1.0,36.0,74.0,1,0,3
2181742,5,4,0,0.0,200000.0,12.206077645517674,1.0,1.0,False,False,True,0.0,12.206077645517674,2,0.4,2384288.333333333,14.684411664456528,476857.6666666667,13.07497542966976,1.0,35.0,78.0,1,4,1
2181800,12,7,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,5,0.4166666666666667,985250.0,13.800651710027555,82104.16666666667,11.315756224844913,1.0,35.0,2.0,1,3,0
2181900,7,6,1,0.0,0.0,0.0,1.0,1.0,False,False,True,0.1666666666666666,0.0,4,0.5714285714285714,778950.0,13.565703421719196,111278.57142857143,11.619800975301011,1.0,35.0,2.0,1,3,0
2190100,7,6,1,300000.0,1000000.0,13.815511557963774,1.0,0.7142857142857143,False,False,True,0.1666666666666666,13.815511557963774,4,0.5714285714285714,4473131.166666667,15.31359942963477,639018.7380952381,13.367690621920548,1.0,35.0,3.0,1,4,4
2190200,7,7,0,500000.0,150000.0,11.918397239722838,1.0,1.0,False,False,True,0.0,11.918397239722838,5,0.7142857142857143,661304.1666666666,13.401970686526028,94472.0238095238,11.456069610396623,1.0,35.0,3.0,1,4,4
2190231,4,2,0,0.0,60000.0,11.002116507732016,1.0,1.0,False,False,True,0.0,11.002116507732016,0,0.0,727328.3333333334,13.497134657150216,181832.0833333333,12.11084442070078,2.0,35.0,3.0,0,1,1
2190241,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1640972.3333333333,14.31080011968628,546990.7777777778,13.212189049806277,1.0,35.0,3.0,1,0,3
2190242,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2398401.6666666665,14.690313518182196,799467.2222222221,13.591702063402073,1.0,35.0,3.0,1,0,3
2190243,2,1,0,10000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1598946.6666666667,14.284856262491669,799473.3333333334,13.591709707342863,1.0,35.0,3.0,1,0,3
2190311,4,4,1,0.0,200000.0,12.206077645517674,1.0,1.0,False,False,True,0.25,12.206077645517674,2,0.5,3936186.6666666665,15.185723215556944,984046.6666666666,13.799429616595544,1.0,35.0,3.0,1,4,4
2190340,2,1,1,0.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,4015416.6666666665,15.205651926519652,2007708.3333333333,14.512504994999771,1.0,35.0,16.0,1,2,2
2190531,6,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.1666666666666666,2074018.3333333333,14.544998989489654,345669.7222222222,12.753241931036603,1.0,35.0,3.0,1,0,0
2190541,4,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,,,,,1.0,35.0,15.0,1,0,3
2190542,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,5812941.666666667,15.57559748368399,1453235.4166666667,14.189303638653696,1.0,35.0,3.0,1,0,0
2190600,5,5,0,1300000.0,200000.0,12.206077645517674,1.0,1.0,False,False,True,0.0,12.206077645517674,3,0.6,1307923.3333333333,14.08395196019242,261584.66666666663,12.474517106034536,1.0,35.0,3.0,1,4,4
2190700,5,3,0,0.0,700000.0,13.45883704259595,1.0,1.0,False,False,True,0.0,13.45883704259595,1,0.2,434726.6666666667,12.982475060377563,86945.33333333334,11.373046349063854,1.0,35.0,3.0,1,1,1
2190731,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,772728.3333333334,13.557684115325284,257576.11111111112,12.45907441488222,1.0,35.0,3.0,1,0,3
2190752,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2339888.333333333,14.66561419276822,1169944.1666666667,13.972467439578825,1.0,35.0,3.0,1,0,3
2190800,5,4,0,850000.0,300000.0,12.611541086966117,1.0,1.0,False,False,True,0.0,12.611541086966117,2,0.4,1119158.3333333333,13.928088366195537,223831.66666666663,12.318654027866332,1.0,35.0,3.0,1,4,1
2190831,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3388590.0,15.0359247587385,3388590.0,15.0359247587385,1.0,35.0,3.0,1,0,3
2190900,6,5,0,300000.0,50000.0,10.819798284210286,1.0,1.0,False,False,True,0.0,10.819798284210286,3,0.5,896418.3333333334,13.70616358842882,149403.05555555556,11.914409696931934,1.0,35.0,3.0,1,4,4
2190941,3,2,0,300000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1007106.6666666666,13.822593084224346,335702.2222222222,12.723982781439256,1.0,35.0,3.0,1,0,3
2191000,8,5,0,1000000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.375,5056465.0,15.436178378283168,632058.125,13.356738220968449,1.0,35.0,3.0,1,3,0
2191100,7,5,1,250000.0,0.0,0.0,1.0,1.0,False,False,True,0.2,0.0,3,0.4285714285714285,3297244.1666666665,15.008597879819035,471034.88095238095,13.062689550462968,1.0,35.0,3.0,1,3,0
2191200,15,13,0,1000000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,11,0.7333333333333333,3287668.333333333,15.00568946237993,219177.8888888889,12.297643519604447,1.0,35.0,3.0,1,3,0
2191242,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1309432.0,14.085104777054324,654716.0,13.39195836018341,1.0,35.0,3.0,1,0,3
2191243,5,4,0,0.0,0.0,0.0,1.0,0.8,False,False,True,0.0,0.0,2,0.4,,,,,1.0,35.0,3.0,1,3,0
2191300,5,5,0,1000000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.6,2593646.833333333,14.768575872627125,518729.3666666667,13.159139502421256,1.0,35.0,3.0,1,3,0
2191400,9,7,0,400000.0,120000.0,11.695255355062796,1.0,1.0,False,False,True,0.0,11.695255355062796,5,0.5555555555555556,2099542.6666666665,14.55723057749294,233282.5185185185,12.360009810501266,1.0,35.0,3.0,1,4,4
2191441,2,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1465066.6666666667,14.1974119882176,732533.3333333334,13.504265490219751,1.0,35.0,3.0,1,0,3
2191500,7,4,1,2500000.0,800000.0,13.592368256649284,1.0,1.0,False,False,True,0.25,13.592368256649284,2,0.2857142857142857,8121930.0,15.910078491747822,1160275.7142857143,13.964169081432814,1.0,35.0,3.0,1,1,1
2191551,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1683125.0,14.33616333668076,1683125.0,14.33616333668076,1.0,35.0,5.0,1,0,3
2191600,3,3,0,1000000.0,100000.0,11.51293546492023,1.0,1.0,False,False,True,0.0,11.51293546492023,1,0.3333333333333333,466433.3333333334,13.052872524802504,155477.77777777778,11.954264523974224,2.0,35.0,3.0,0,4,1
2191631,5,4,1,0.0,0.0,0.0,1.0,1.0,False,False,True,0.25,0.0,2,0.4,2712116.6666666665,14.81324031451518,542423.3333333333,13.203803876942256,2.0,35.0,3.0,0,3,0
2191700,7,5,0,1300000.0,50000.0,10.819798284210286,1.0,1.0,False,False,True,0.0,10.819798284210286,3,0.4285714285714285,1090604.5833333333,13.902243680967077,155800.65476190476,11.95633903342724,1.0,35.0,3.0,1,4,1
2191741,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,1743986.6666666667,14.371684811560613,435996.6666666667,12.985392170634894,1.0,35.0,5.0,1,0,0
2191800,8,4,1,400000.0,50000.0,10.819798284210286,1.0,1.0,False,False,True,0.25,10.819798284210286,2,0.25,3222971.6666666665,14.98581468005006,402871.4583333333,12.90637531027583,1.0,35.0,3.0,1,1,1
2191900,10,8,0,1900000.0,1150000.0,13.955273369904273,1.0,1.0,False,False,True,0.0,13.955273369904273,6,0.6,4957665.0,15.416445623434754,495766.5,13.11386234580944,1.0,35.0,3.0,1,4,4
2191931,2,1,0,500000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2457133.333333333,14.714506323730102,1228566.6666666667,14.021359550148231,1.0,35.0,3.0,1,0,3
2191941,7,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.2857142857142857,,,,,1.0,35.0,4.0,1,3,0
2192000,5,4,0,100000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.4,3216463.333333333,14.98379328111427,643292.6666666667,13.374356612280936,1.0,35.0,3.0,1,3,0
2192100,4,4,0,100000.0,50000.0,10.819798284210286,1.0,1.0,False,False,True,0.0,10.819798284210286,2,0.5,2160400.0,14.58580441057801,540100.0,13.199511438088248,1.0,35.0,3.0,1,4,4
2192141,3,1,0,1000000.0,1000000.0,13.815511557963774,1.0,1.0,False,False,True,0.0,13.815511557963774,0,0.0,3252146.6666666665,14.994826156573009,1084048.8888888888,13.896214482882934,1.0,35.0,3.0,1,1,1
2192151,2,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3386100.0,15.03518966993679,1693050.0,14.342042784701718,1.0,35.0,3.0,1,0,3
2192200,10,8,2,2300000.0,2400000.0,14.690979711984754,1.0,1.0,False,False,True,0.25,14.690979711984754,6,0.6,1523007.5,14.23619821295168,152300.75,11.933619029296556,1.0,35.0,3.0,1,4,4
2192231,1,1,1,100000.0,200000.0,12.206077645517674,1.0,1.0,False,False,True,1.0,12.206077645517674,0,0.0,1570676.6666666667,14.267017719016511,1570676.6666666667,14.267017719016511,2.0,16.0,1.0,0,2,2
2192241,3,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.3333333333333333,992906.6666666666,13.808392954481116,330968.8888888889,12.709782680096964,2.0,35.0,4.0,0,3,0
2192251,2,1,1,300000.0,0.0,0.0,1.0,1.0,False,False,True,1.0,0.0,0,0.0,3324225.0,15.01674742301928,1662112.5,14.323600543281197,2.0,16.0,1.0,0,2,2
2192300,9,8,1,400000.0,500000.0,13.122365377402328,1.0,1.0,False,False,True,0.125,13.122365377402328,6,0.6666666666666666,2087526.6666666667,14.551490989112336,231947.40740740745,12.35427024405331,1.0,35.0,3.0,1,4,4
2192400,7,6,0,850000.0,500000.0,13.122365377402328,1.0,1.0,False,False,True,0.0,13.122365377402328,4,0.5714285714285714,2499025.833333333,14.731411947387826,357003.6904761905,12.785504199264237,1.0,35.0,3.0,1,4,4
2192500,7,6,0,250000.0,7200000.0,15.789591722875162,1.0,1.0,False,False,True,0.0,15.789591722875162,4,0.5714285714285714,1803060.0,14.404996334114534,257580.0,12.459089512728124,1.0,35.0,3.0,1,4,4
2192541,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1625630.8333333333,14.301407118687688,812815.4166666666,13.608260553272988,1.0,35.0,3.0,1,0,3
2192600,6,4,0,0.0,2150000.0,14.580978865220017,1.0,1.0,False,False,True,0.0,14.580978865220017,2,0.3333333333333333,1938400.0,14.477373964373712,323066.6666666667,12.685617074587968,1.0,35.0,3.0,1,4,1
2192641,4,4,0,500000.0,1500000.0,14.220976332738882,1.0,1.0,False,False,True,0.0,14.220976332738882,2,0.5,1326177.5,14.097812056052724,331544.375,12.711519957069193,1.0,35.0,3.0,1,4,4
2192642,5,5,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.6,,,,,1.0,35.0,3.0,1,3,0
2192643,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3571831.6666666665,15.088589374043227,1190610.5555555555,13.989977645311605,1.0,35.0,3.0,1,0,3
2192700,6,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.3333333333333333,658398.3333333334,13.397566915788794,109733.05555555556,11.605815040707272,1.0,35.0,3.0,1,3,0
2192800,9,8,0,100000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,6,0.6666666666666666,2019346.6666666667,14.518285079928182,224371.85185185185,12.321064464259528,1.0,35.0,3.0,1,3,0
2192831,8,7,1,0.0,70000.0,11.156264806643742,1.0,1.0,False,False,True,0.1428571428571428,11.156264806643742,5,0.625,2004680.6666666667,14.510995836375246,250585.0833333333,12.43155778651553,1.0,35.0,78.0,1,4,4
2192841,4,3,0,200000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,1403181.6666666667,14.154253547806162,350795.4166666667,12.76796132468075,1.0,35.0,3.0,1,0,0
2192851,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2784210.0,14.839475087794398,1392105.0,14.14632826640257,1.0,35.0,3.0,1,0,3
2192900,6,6,0,400000.0,70000.0,11.156264806643742,1.0,1.0,False,False,True,0.0,11.156264806643742,4,0.6666666666666666,3877644.6666666665,15.170738740488174,646274.1111111111,13.378980560701498,1.0,35.0,3.0,1,4,4
2192931,3,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1567583.3333333333,14.265046351211572,522527.77777777775,13.166435338391071,1.0,35.0,3.0,1,0,3
2200100,6,5,0,0.0,200000.0,12.206077645517674,1.0,1.0,False,False,True,0.0,12.206077645517674,3,0.5,1635670.0,14.307563675676963,272611.6666666667,12.51580726329369,1.0,35.0,4.0,1,4,4
2200200,9,9,0,2100000.0,1700000.0,14.346139397261563,1.0,1.0,False,False,True,0.0,14.346139397261563,7,0.7777777777777778,2268675.333333333,14.634707106312025,252075.03703703705,12.437486055254883,1.0,35.0,4.0,1,4,4
2200300,11,6,0,0.0,2000000.0,14.508658238524095,1.0,1.0,False,False,True,0.0,14.508658238524095,4,0.3636363636363636,3981011.3333333335,15.19704670002672,361910.1212121212,12.79915393914909,1.0,35.0,4.0,1,4,1
2200631,4,3,0,0.0,500000.0,13.122365377402328,1.0,1.0,False,False,True,0.0,13.122365377402328,1,0.25,2367026.6666666665,14.677145576922388,591756.6666666666,13.290852483214003,1.0,35.0,4.0,1,1,1
2200700,6,4,0,50000.0,2000000.0,14.508658238524095,1.0,1.0,False,False,True,0.0,14.508658238524095,2,0.3333333333333333,3143160.0,14.960739539412073,523860.0,13.168981660938046,1.0,35.0,4.0,1,4,1
2200800,11,11,0,200000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,9,0.8181818181818182,1763148.6666666667,14.382612350951298,160286.24242424243,11.984722749805105,1.0,35.0,4.0,1,3,0
2200841,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,1469956.3333333333,14.200743933390376,367489.0833333333,12.814451613143966,1.0,35.0,4.0,1,0,0
2200842,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,5623485.0,15.542462314270344,1405871.25,14.156168486627234,1.0,35.0,4.0,1,0,0
2200851,3,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,5524763.333333333,15.524751149858057,1841587.7777777775,14.426139223196271,1.0,35.0,4.0,1,0,3
2200900,4,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.25,550692.5,13.2189336720213,137673.125,11.832644758563,1.0,35.0,4.0,1,0,0
2201000,9,7,0,170000.0,50000.0,10.819798284210286,1.0,1.0,False,False,True,0.0,10.819798284210286,5,0.5555555555555556,1330008.3333333333,14.100696517717171,147778.7037037037,11.903477955358248,1.0,35.0,4.0,1,4,4
2201041,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1595488.3333333333,14.282691039208537,531829.4444444444,13.184080004073564,2.0,35.0,4.0,0,0,3
2201100,5,5,0,0.0,1000000.0,13.815511557963774,1.0,1.0,False,False,True,0.0,13.815511557963774,3,0.6,1425230.6666666667,14.16984493157073,285046.13333333336,12.560409825693965,1.0,35.0,4.0,1,4,4
2201141,2,1,0,50000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1047465.0,13.86188447201776,523732.5,13.168738246142285,1.0,35.0,4.0,1,0,3
2201200,9,8,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,6,0.6666666666666666,1123620.8333333333,13.932067805612377,124846.75925925926,11.73485034808398,1.0,35.0,4.0,1,3,0
2201211,2,2,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2661327.5,14.794335992171414,1330663.75,14.101189187363584,1.0,35.0,5.0,1,0,3
2201241,4,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1005958.3333333334,13.82145220470281,251489.5833333333,12.43516082580638,1.0,35.0,4.0,1,0,3
2201300,6,5,0,1000000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.5,893062.5,13.702412965953158,148843.75,11.910659095415458,1.0,35.0,4.0,1,3,0
2201341,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1499561.6666666667,14.2206840680063,1499561.6666666667,14.2206840680063,1.0,64.0,4.0,1,0,3
2201400,11,8,0,0.0,600000.0,13.304686600863562,1.0,1.0,False,False,True,0.0,13.304686600863562,6,0.5454545454545454,3629365.0,15.104568535339578,329942.2727272727,12.706676017839577,1.0,35.0,4.0,1,4,4
2201500,5,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.4,350235.0,12.766362491951408,70047.0,11.15693600032259,1.0,35.0,4.0,1,3,0
2201600,9,9,2,50000.0,500000.0,13.122365377402328,1.0,1.0,False,False,True,0.2222222222222222,13.122365377402328,7,0.7777777777777778,1527260.0,14.238986492974208,169695.55555555556,12.041767153759729,1.0,35.0,4.0,1,4,4
2201631,2,2,1,100000.0,0.0,0.0,1.0,1.0,False,False,True,0.5,0.0,0,0.0,1359867.3333333333,14.122898439299991,679933.6666666666,13.42975199410509,1.0,35.0,15.0,1,2,0
2201800,6,6,0,500000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,4,0.6666666666666666,2333130.0,14.662721700305864,388855.0,12.870964374118486,1.0,35.0,4.0,1,3,0
2201851,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,5472320.0,15.51521339884466,2736160.0,14.822066401022518,1.0,31.0,72.0,1,0,3
2201900,6,6,0,50000.0,6700000.0,15.717618233614914,1.0,1.0,False,False,True,0.0,15.717618233614914,4,0.6666666666666666,889396.6666666666,13.6982997335638,148232.77777777778,11.906545886102174,1.0,35.0,4.0,1,4,4
2201941,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1300256.6666666665,14.07807300791993,1300256.6666666665,14.07807300791993,1.0,35.0,4.0,1,0,3
2202000,5,5,0,100000.0,5000000.0,15.424948670398354,1.0,1.0,False,False,True,0.0,15.424948670398354,3,0.6,1431982.5,14.174571104089976,286396.5,12.56513598498025,1.0,35.0,4.0,1,4,4
2202051,3,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.3333333333333333,2879370.0,14.873082425480993,959790.0,13.774470831408786,1.0,35.0,4.0,1,3,0
2210100,3,3,0,0.0,1800000.0,14.403297778421797,1.0,1.0,False,False,True,0.0,14.403297778421797,1,0.3333333333333333,975255.8333333334,13.79045613409476,325085.2777777778,12.691845896166395,2.0,35.0,4.0,0,4,1
2210300,9,6,0,1050000.0,8000000.0,15.894952224644102,1.0,1.0,False,False,True,0.0,15.894952224644102,4,0.4444444444444444,902914.1666666666,13.713383881880336,100323.79629629628,11.516168164694944,2.0,35.0,4.0,0,4,1
2210341,2,1,0,500000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,3695352.5,15.12258677761246,1847676.25,14.429439867662584,1.0,35.0,4.0,1,0,3
2210400,9,7,0,100000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,5,0.5555555555555556,1862356.6666666667,14.437353805733997,206928.5185185185,12.240133524018836,2.0,35.0,4.0,0,3,0
2210500,10,8,0,500000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,6,0.6,2674283.333333333,14.799192363576507,267428.3333333334,12.496610635963153,2.0,35.0,4.0,0,3,0
2210541,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,5362968.333333333,15.49502835975616,2681484.1666666665,14.801881365660064,2.0,35.0,4.0,0,0,3
2210600,5,4,0,400000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.4,1942235.8333333333,14.479350873710445,388447.1666666666,12.869915020755297,2.0,35.0,4.0,0,3,0
2210700,3,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.3333333333333333,2011776.6666666667,14.514529300450992,670592.2222222222,13.41591800592803,2.0,35.0,4.0,0,3,0
2210900,6,5,0,350000.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,3,0.5,2992361.333333333,14.911573711457418,498726.8888888889,13.119815913148612,2.0,35.0,4.0,0,3,0
2211000,12,11,0,100000.0,5300000.0,15.483217567201578,1.0,1.0,False,False,True,0.0,15.483217567201578,9,0.75,2728316.6666666665,14.819195737891414,227359.72222222225,12.334293119883862,2.0,35.0,4.0,0,4,4
2211041,3,3,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,1,0.3333333333333333,,,,,2.0,35.0,5.0,0,3,0
2211042,1,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,5524128.666666667,15.52463626656433,5524128.666666667,15.52463626656433,2.0,35.0,5.0,0,0,3
2211051,2,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,1424443.3333333333,14.169292354117456,712221.6666666666,13.4761458755854,2.0,35.0,4.0,0,0,3
2211100,6,3,0,5300000.0,1500000.0,14.220976332738882,1.0,1.0,False,False,True,0.0,14.220976332738882,1,0.1666666666666666,4262416.666666667,15.265347084649331,710402.7777777779,13.473588788463776,2.0,35.0,4.0,0,1,1
2211200,4,3,0,250000.0,780000.0,13.567050480716237,1.0,1.0,False,False,True,0.0,13.567050480716237,1,0.25,811673.0,13.6068540606975,202918.25,12.22056339563595,2.0,35.0,4.0,0,1,1
2211251,3,1,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,0,0.0,2685485.833333333,14.803372585442176,895161.9444444445,13.704761041517711,2.0,35.0,4.0,0,0,3
2211300,6,4,0,0.0,0.0,0.0,1.0,1.0,False,False,True,0.0,0.0,2,0.3333333333333333,1654550.0,14.319040230891389,275758.3333333333,12.52728378362666,2.0,35.0,4.0,0,3,0
