hhid14,pidlink,ar02b,ar07,ar09,ar15,ar15d,ar16,ar17,out_migrated,mg01c,kab_bps,prov_bps,urban_rural,amount_given,amount_received,log_amount_received,out_mig_bin,is_male,is_female,male_outmig,female_outmig,ethnic_label
0670200,067020001,1.0,1.0,78.0,1.0,1.0,2.0,98.0,1.0,4.0,71.0,31.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0670200,067020003,3.0,3.0,50.0,1.0,1.0,61.0,98.0,0.0,71.0,71.0,31.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0670200,067020005,3.0,1.0,40.0,1.0,1.0,61.0,98.0,0.0,,6.0,35.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0670200,067020006,3.0,3.0,37.0,1.0,1.0,6.0,7.0,0.0,71.0,71.0,31.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0670200,067020008,10.0,1.0,25.0,1.0,2.0,60.0,2.0,0.0,71.0,71.0,31.0,1.0,0.0,1000000.0,13.815511557963774,False,True,False,False,False,Java
0670200,067020012,10.0,1.0,19.0,1.0,2.0,60.0,2.0,0.0,71.0,71.0,31.0,1.0,0.0,200000.0,12.206077645517674,False,True,False,False,False,Java
0670200,067020013,5.0,1.0,41.0,1.0,1.0,5.0,7.0,0.0,71.0,71.0,31.0,1.0,0.0,2000000.0,14.508658238524095,False,True,False,False,False,Java
0670200,067020014,10.0,1.0,15.0,1.0,1.0,5.0,0.0,0.0,71.0,71.0,31.0,1.0,0.0,100000.0,11.51293546492023,False,True,False,False,False,Java
0670231,067023102,2.0,3.0,31.0,1.0,1.0,5.0,7.0,0.0,,6.0,35.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0670400,067040003,8.0,3.0,45.0,1.0,1.0,61.0,98.0,0.0,,1.0,32.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0670400,067040004,8.0,1.0,43.0,1.0,1.0,61.0,3.0,0.0,71.0,71.0,36.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0670400,067040005,8.0,1.0,40.0,1.0,1.0,60.0,7.0,1.0,71.0,75.0,32.0,1.0,600000.0,0.0,0.0,True,True,False,True,False,Java
0670400,067040006,8.0,3.0,39.0,1.0,1.0,61.0,7.0,0.0,,71.0,31.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0670400,067040007,8.0,1.0,36.0,1.0,1.0,62.0,7.0,0.0,,71.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0670400,067040008,1.0,1.0,34.0,1.0,1.0,60.0,1.0,0.0,,71.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0670400,067040009,9.0,1.0,44.0,1.0,1.0,61.0,7.0,0.0,,1.0,32.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0670400,067040010,13.0,1.0,20.0,1.0,1.0,61.0,1.0,0.0,71.0,71.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0670400,067040011,13.0,1.0,15.0,1.0,1.0,5.0,0.0,0.0,71.0,71.0,36.0,1.0,0.0,100000.0,11.51293546492023,False,True,False,False,False,Java
0670400,067110003,9.0,3.0,37.0,1.0,1.0,5.0,7.0,0.0,,71.0,36.0,1.0,500000.0,0.0,0.0,False,False,True,False,False,Java
0670400,067040015,9.0,3.0,25.0,1.0,1.0,61.0,7.0,0.0,,71.0,31.0,1.0,1500000.0,0.0,0.0,False,False,True,False,False,Java
0670400,067040018,2.0,3.0,24.0,1.0,1.0,5.0,7.0,1.0,4.0,71.0,31.0,1.0,300000.0,0.0,0.0,True,False,True,False,True,Java
0670431,067043104,3.0,1.0,15.0,1.0,1.0,5.0,0.0,1.0,71.0,1.0,32.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0670431,067043105,3.0,1.0,15.0,1.0,1.0,6.0,0.0,1.0,71.0,1.0,32.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0670500,067050002,1.0,3.0,71.0,1.0,1.0,2.0,7.0,1.0,18.0,71.0,31.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0670500,067050007,3.0,3.0,43.0,1.0,1.0,5.0,7.0,0.0,71.0,71.0,31.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0670500,067050008,3.0,3.0,40.0,1.0,1.0,5.0,7.0,0.0,,72.0,31.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0670600,067060001,5.0,1.0,51.0,1.0,1.0,2.0,7.0,0.0,,3.0,34.0,2.0,70000.0,500000.0,13.122365377402328,False,True,False,False,False,Java
0670600,067060002,3.0,3.0,43.0,1.0,1.0,3.0,7.0,0.0,,3.0,34.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Java
0670600,067061101,1.0,1.0,65.0,3.0,1.0,2.0,7.0,0.0,,3.0,34.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Java
0670600,067061102,2.0,3.0,57.0,3.0,1.0,2.0,7.0,0.0,,3.0,34.0,2.0,0.0,3000000.0,14.914123179965662,False,False,True,False,False,Java
0670600,067061104,3.0,3.0,30.0,1.0,1.0,5.0,7.0,0.0,3.0,3.0,34.0,2.0,0.0,2640000.0,14.786289853910306,False,False,True,False,False,Java
0670700,067070001,1.0,3.0,77.0,1.0,1.0,1.0,96.0,0.0,,71.0,36.0,1.0,0.0,500000.0,13.122365377402328,False,False,True,False,False,Java
0670700,067070002,3.0,1.0,51.0,1.0,1.0,5.0,7.0,1.0,2.0,75.0,32.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0670700,067070004,3.0,1.0,44.0,1.0,1.0,2.0,7.0,0.0,71.0,71.0,36.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0670700,067070005,3.0,3.0,54.0,1.0,1.0,2.0,7.0,0.0,,71.0,36.0,1.0,200000.0,50000.0,10.819798284210286,False,False,True,False,False,Java
0670741,067074102,2.0,3.0,49.0,1.0,1.0,5.0,7.0,0.0,,75.0,32.0,1.0,0.0,300000.0,12.611541086966117,False,False,True,False,False,Java
0671011,067101101,1.0,1.0,46.0,1.0,1.0,61.0,7.0,1.0,7.0,74.0,36.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0671100,067110001,1.0,1.0,61.0,1.0,1.0,2.0,7.0,1.0,24.0,71.0,31.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0671100,067110002,2.0,3.0,56.0,1.0,1.0,2.0,2.0,0.0,,71.0,31.0,1.0,2000000.0,0.0,0.0,False,False,True,False,False,Java
0671200,067120001,1.0,1.0,58.0,1.0,1.0,2.0,7.0,1.0,11.0,71.0,31.0,1.0,500000.0,0.0,0.0,True,True,False,True,False,Java
0671200,067120002,2.0,3.0,48.0,1.0,1.0,1.0,96.0,1.0,11.0,71.0,31.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0672000,067200002,6.0,3.0,79.0,1.0,2.0,2.0,98.0,1.0,2.0,71.0,31.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0672000,067200003,1.0,1.0,48.0,1.0,17.0,60.0,7.0,0.0,,71.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0672000,067200004,13.0,1.0,33.0,1.0,12.0,61.0,7.0,0.0,,6.0,73.0,1.0,500000.0,0.0,0.0,False,True,False,False,False,Java
0672000,067200005,13.0,1.0,30.0,1.0,1.0,61.0,7.0,0.0,,74.0,36.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0672000,067203102,2.0,3.0,37.0,1.0,7.0,6.0,7.0,0.0,,71.0,31.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0680300,068030002,1.0,3.0,52.0,1.0,1.0,2.0,2.0,0.0,,71.0,31.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0680300,068030003,3.0,1.0,34.0,1.0,1.0,5.0,7.0,0.0,,74.0,36.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0680300,068030004,3.0,1.0,31.0,1.0,1.0,3.0,1.0,0.0,71.0,71.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0680351,068035102,2.0,3.0,29.0,1.0,1.0,5.0,7.0,1.0,19.0,74.0,36.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0680352,068035202,2.0,3.0,34.0,1.0,1.0,3.0,7.0,1.0,5.0,71.0,31.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0680600,068060001,1.0,1.0,53.0,1.0,1.0,3.0,7.0,0.0,,5.0,33.0,1.0,,,,False,True,False,False,False,Java
0680600,068060002,2.0,3.0,52.0,1.0,1.0,2.0,3.0,0.0,,5.0,33.0,1.0,25000.0,0.0,0.0,False,False,True,False,False,Java
0680600,068060003,3.0,3.0,26.0,1.0,1.0,6.0,7.0,0.0,,5.0,33.0,1.0,100000.0,0.0,0.0,False,False,True,False,False,Java
0680600,068060004,3.0,3.0,26.0,1.0,1.0,6.0,7.0,0.0,,5.0,33.0,1.0,0.0,8000000.0,15.894952224644102,False,False,True,False,False,Java
0681400,068140003,1.0,1.0,51.0,1.0,1.0,61.0,7.0,0.0,71.0,71.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0681400,068140004,2.0,3.0,50.0,1.0,2.0,61.0,7.0,1.0,73.0,71.0,31.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0681400,068140007,3.0,1.0,18.0,1.0,1.0,61.0,0.0,0.0,71.0,71.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0681900,068190001,1.0,1.0,77.0,1.0,1.0,63.0,1.0,0.0,,71.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0681900,068190002,2.0,3.0,71.0,1.0,1.0,6.0,7.0,0.0,,71.0,31.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0681900,068190003,3.0,3.0,49.0,1.0,1.0,61.0,7.0,1.0,1.0,74.0,33.0,1.0,4000000.0,0.0,0.0,True,False,True,False,True,Java
0681900,068190004,3.0,3.0,43.0,1.0,1.0,61.0,7.0,1.0,1.0,71.0,31.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0681900,068190006,10.0,3.0,22.0,1.0,1.0,61.0,4.0,1.0,71.0,74.0,33.0,1.0,3000000.0,300000.0,12.611541086966117,True,False,True,False,True,Java
0681900,068190010,10.0,1.0,18.0,1.0,1.0,61.0,0.0,1.0,71.0,78.0,35.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0681900,068190013,15.0,3.0,22.0,1.0,1.0,5.0,7.0,1.0,2.0,71.0,31.0,1.0,500000.0,0.0,0.0,True,False,True,False,True,Java
0681900,068190014,15.0,1.0,30.0,1.0,1.0,3.0,7.0,1.0,12.0,71.0,31.0,1.0,1000000.0,0.0,0.0,True,True,False,True,False,Java
0681931,068193101,1.0,1.0,53.0,1.0,1.0,62.0,7.0,1.0,15.0,71.0,31.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0684300,068430001,1.0,1.0,50.0,1.0,1.0,2.0,7.0,1.0,13.0,74.0,36.0,1.0,0.0,200000.0,12.206077645517674,True,True,False,True,False,Java
0700700,070070001,1.0,1.0,56.0,1.0,1.0,3.0,7.0,1.0,12.0,71.0,31.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0700700,070070002,2.0,3.0,53.0,1.0,1.0,2.0,4.0,0.0,,71.0,31.0,1.0,200000.0,1000000.0,13.815511557963774,False,False,True,False,False,Java
0700700,070070003,3.0,1.0,32.0,1.0,1.0,6.0,7.0,1.0,12.0,71.0,31.0,1.0,3000000.0,700000.0,13.45883704259595,True,True,False,True,False,Java
0700700,070070004,3.0,1.0,27.0,1.0,1.0,6.0,7.0,0.0,71.0,71.0,31.0,1.0,500000.0,0.0,0.0,False,True,False,False,False,Java
0700700,070070005,9.0,1.0,44.0,1.0,1.0,3.0,7.0,0.0,,76.0,32.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0701031,070103101,1.0,1.0,49.0,1.0,1.0,5.0,7.0,0.0,,74.0,36.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0701031,070103103,3.0,1.0,17.0,1.0,1.0,6.0,7.0,1.0,71.0,74.0,36.0,1.0,0.0,300000.0,12.611541086966117,True,True,False,True,False,Java
0701031,070103104,3.0,3.0,15.0,1.0,1.0,3.0,2.0,1.0,71.0,74.0,36.0,1.0,0.0,200000.0,12.206077645517674,True,False,True,False,True,Java
0701851,070185102,1.0,1.0,28.0,1.0,1.0,6.0,7.0,0.0,72.0,72.0,31.0,1.0,300000.0,0.0,0.0,False,True,False,False,False,Java
0704200,070420001,1.0,1.0,67.0,1.0,1.0,6.0,7.0,0.0,,71.0,31.0,1.0,0.0,300000.0,12.611541086966117,False,True,False,False,False,Java
0710231,071023103,1.0,1.0,45.0,1.0,1.0,61.0,4.0,0.0,,1.0,33.0,2.0,0.0,0.0,0.0,False,True,False,False,False,Java
0710600,071060002,8.0,3.0,51.0,1.0,1.0,5.0,7.0,0.0,,18.0,32.0,2.0,0.0,0.0,0.0,False,False,True,False,False,Java
0710600,071060005,8.0,1.0,48.0,1.0,1.0,61.0,1.0,0.0,,76.0,32.0,1.0,1000000.0,1000000.0,13.815511557963774,False,True,False,False,False,Java
0710600,071060006,8.0,1.0,45.0,1.0,1.0,5.0,7.0,1.0,71.0,76.0,32.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0710600,071060007,1.0,1.0,53.0,1.0,1.0,5.0,7.0,0.0,,76.0,32.0,1.0,0.0,500000.0,13.122365377402328,False,True,False,False,False,Java
0710600,071060008,2.0,3.0,47.0,1.0,1.0,5.0,7.0,0.0,,76.0,32.0,1.0,500000.0,0.0,0.0,False,False,True,False,False,Java
0710600,071060010,3.0,3.0,16.0,1.0,1.0,5.0,1.0,0.0,76.0,76.0,32.0,1.0,0.0,300000.0,12.611541086966117,False,False,True,False,False,Java
0710632,071063202,2.0,3.0,45.0,1.0,1.0,61.0,7.0,0.0,,76.0,32.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0710632,071063203,3.0,1.0,17.0,1.0,1.0,5.0,2.0,1.0,18.0,76.0,32.0,1.0,0.0,620000.0,13.3374763699232,True,True,False,True,False,Java
0710633,071063302,2.0,3.0,41.0,1.0,1.0,6.0,7.0,1.0,74.0,76.0,32.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0710633,071063303,3.0,3.0,17.0,1.0,1.0,6.0,2.0,1.0,74.0,76.0,32.0,1.0,20000.0,200000.0,12.206077645517674,True,False,True,False,True,Java
0710800,071080001,1.0,3.0,64.0,1.0,1.0,6.0,7.0,0.0,,76.0,32.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0710800,071080002,3.0,3.0,37.0,1.0,1.0,6.0,7.0,0.0,,76.0,32.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0711200,071120003,9.0,3.0,49.0,1.0,17.0,6.0,7.0,0.0,,75.0,32.0,1.0,200000.0,0.0,0.0,False,False,True,False,False,Java
0711200,071120005,2.0,3.0,47.0,1.0,1.0,5.0,7.0,0.0,,76.0,32.0,1.0,50000.0,300000.0,12.611541086966117,False,False,True,False,False,Java
0711200,071120006,1.0,1.0,49.0,1.0,17.0,5.0,7.0,1.0,73.0,76.0,32.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0711200,071120007,3.0,3.0,22.0,1.0,17.0,61.0,3.0,0.0,,76.0,32.0,1.0,300000.0,500000.0,13.122365377402328,False,False,True,False,False,Java
0711200,071120008,3.0,1.0,18.0,1.0,1.0,61.0,1.0,0.0,76.0,76.0,32.0,1.0,0.0,500000.0,13.122365377402328,False,True,False,False,False,Java
0711300,071130002,1.0,1.0,48.0,1.0,1.0,5.0,7.0,0.0,,71.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0711300,071130003,2.0,3.0,42.0,1.0,1.0,6.0,7.0,0.0,,71.0,31.0,1.0,100000.0,0.0,0.0,False,False,True,False,False,Java
0711300,071130004,3.0,1.0,18.0,1.0,1.0,5.0,7.0,0.0,71.0,71.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0711631,071160002,1.0,3.0,47.0,1.0,1.0,2.0,7.0,0.0,,2.0,33.0,1.0,200000.0,300000.0,12.611541086966117,False,False,True,False,False,Java
0711631,071160003,3.0,3.0,26.0,1.0,1.0,5.0,7.0,0.0,,2.0,33.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0711631,071160004,3.0,1.0,21.0,1.0,1.0,6.0,7.0,1.0,73.0,2.0,33.0,1.0,100000.0,100000.0,11.51293546492023,True,True,False,True,False,Java
0711650,071165001,1.0,1.0,33.0,1.0,1.0,6.0,7.0,0.0,2.0,2.0,33.0,1.0,5000000.0,0.0,0.0,False,True,False,False,False,Java
0711700,071170002,1.0,3.0,73.0,1.0,1.0,2.0,7.0,1.0,98.0,71.0,31.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0711700,071170003,3.0,1.0,54.0,1.0,1.0,6.0,7.0,1.0,75.0,71.0,31.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0711700,071170005,3.0,3.0,44.0,1.0,1.0,5.0,7.0,0.0,71.0,71.0,31.0,1.0,200000.0,2000000.0,14.508658238524095,False,False,True,False,False,Java
0711700,071170012,5.0,1.0,49.0,1.0,1.0,5.0,7.0,1.0,3.0,71.0,31.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0712000,071200001,1.0,3.0,73.0,1.0,1.0,2.0,7.0,0.0,,72.0,31.0,1.0,0.0,2300000.0,14.648420115681892,False,False,True,False,False,Java
0714100,071410001,1.0,1.0,51.0,1.0,1.0,62.0,7.0,0.0,,76.0,32.0,1.0,2000000.0,0.0,0.0,False,True,False,False,False,Java
0714100,071410002,2.0,3.0,48.0,1.0,1.0,61.0,5.0,0.0,,76.0,32.0,1.0,1000000.0,0.0,0.0,False,False,True,False,False,Java
0714100,071410003,3.0,3.0,20.0,1.0,1.0,60.0,7.0,1.0,2.0,76.0,32.0,1.0,300000.0,700000.0,13.45883704259595,True,False,True,False,True,Java
0714200,071420002,1.0,3.0,66.0,1.0,1.0,1.0,96.0,0.0,,16.0,32.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0714200,071420004,3.0,1.0,45.0,1.0,1.0,6.0,7.0,0.0,,16.0,32.0,1.0,5000.0,0.0,0.0,False,True,False,False,False,Java
0714200,071420005,3.0,3.0,42.0,1.0,1.0,6.0,7.0,0.0,,15.0,32.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0714200,071420006,3.0,1.0,39.0,1.0,1.0,5.0,7.0,0.0,,16.0,32.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0714233,071423302,2.0,3.0,41.0,1.0,17.0,5.0,7.0,0.0,,16.0,32.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0714233,071423303,3.0,3.0,15.0,1.0,1.0,3.0,2.0,0.0,16.0,16.0,32.0,1.0,0.0,30000.0,10.308985993422082,False,False,True,False,False,Java
0714300,071430001,1.0,1.0,49.0,1.0,1.0,5.0,7.0,0.0,,76.0,32.0,1.0,850000.0,0.0,0.0,False,True,False,False,False,Java
0714300,071430003,3.0,1.0,20.0,1.0,1.0,5.0,7.0,0.0,76.0,76.0,32.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0720700,072070005,1.0,1.0,45.0,1.0,1.0,61.0,7.0,1.0,71.0,72.0,31.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0720700,072070006,2.0,3.0,44.0,1.0,19.0,61.0,7.0,0.0,,72.0,31.0,1.0,5000000.0,0.0,0.0,False,False,True,False,False,Java
0730700,073070002,1.0,3.0,64.0,1.0,1.0,2.0,7.0,0.0,,72.0,31.0,1.0,0.0,600000.0,13.304686600863562,False,False,True,False,False,Java
0730700,073070005,3.0,1.0,36.0,1.0,1.0,3.0,7.0,0.0,72.0,72.0,31.0,1.0,0.0,8000000.0,15.894952224644102,False,True,False,False,False,Java
0730700,073070007,3.0,3.0,30.0,1.0,1.0,6.0,1.0,0.0,,72.0,31.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0730700,073070009,3.0,1.0,23.0,1.0,17.0,3.0,7.0,0.0,,72.0,31.0,1.0,0.0,2000000.0,14.508658238524095,False,True,False,False,False,Java
0730800,073080001,2.0,1.0,63.0,1.0,1.0,6.0,7.0,0.0,,73.0,31.0,1.0,1000000.0,0.0,0.0,False,True,False,False,False,Java
0730800,073080002,1.0,3.0,57.0,1.0,2.0,2.0,7.0,0.0,,72.0,31.0,1.0,0.0,6000000.0,15.607270193858982,False,False,True,False,False,Java
0730800,073080003,3.0,3.0,36.0,1.0,1.0,6.0,7.0,0.0,,76.0,32.0,1.0,300000.0,0.0,0.0,False,False,True,False,False,Java
0730800,073080004,3.0,1.0,34.0,1.0,1.0,6.0,7.0,0.0,,72.0,31.0,1.0,1000000.0,0.0,0.0,False,True,False,False,False,Java
0730800,073080005,3.0,1.0,28.0,1.0,1.0,61.0,1.0,0.0,,72.0,31.0,1.0,1000000.0,2000000.0,14.508658238524095,False,True,False,False,False,Java
0730800,073080006,3.0,1.0,22.0,1.0,1.0,61.0,4.0,0.0,,72.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0730800,073080007,3.0,1.0,17.0,1.0,1.0,6.0,1.0,0.0,72.0,72.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0730851,073085102,1.0,1.0,31.0,1.0,1.0,60.0,7.0,1.0,73.0,76.0,32.0,1.0,500000.0,0.0,0.0,True,True,False,True,False,Java
0730942,073094201,1.0,1.0,36.0,1.0,1.0,2.0,7.0,0.0,,72.0,31.0,1.0,1000000.0,0.0,0.0,False,True,False,False,False,Java
0731300,073130001,1.0,1.0,52.0,1.0,1.0,5.0,7.0,0.0,,16.0,32.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0731452,073145202,2.0,3.0,25.0,1.0,1.0,60.0,7.0,0.0,72.0,72.0,31.0,1.0,2000000.0,0.0,0.0,False,False,True,False,False,Java
0740251,074025102,2.0,3.0,31.0,1.0,1.0,60.0,98.0,1.0,6.0,72.0,31.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0740343,074034301,1.0,1.0,39.0,1.0,1.0,2.0,7.0,0.0,,72.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0740351,074035101,1.0,1.0,33.0,1.0,1.0,6.0,7.0,1.0,10.0,72.0,31.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0740600,074060001,7.0,3.0,69.0,1.0,1.0,6.0,7.0,1.0,10.0,72.0,31.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0740600,074060002,2.0,3.0,42.0,1.0,1.0,6.0,7.0,0.0,,72.0,31.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0740600,074060003,9.0,1.0,39.0,1.0,1.0,6.0,7.0,0.0,,16.0,32.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0740600,074060004,9.0,1.0,36.0,1.0,1.0,61.0,7.0,0.0,,75.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0740600,074060006,1.0,1.0,37.0,1.0,1.0,6.0,7.0,0.0,,72.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0740641,074064102,2.0,3.0,42.0,1.0,1.0,5.0,7.0,0.0,,16.0,32.0,1.0,1000000.0,0.0,0.0,False,False,True,False,False,Java
0740900,074090005,1.0,1.0,38.0,1.0,1.0,5.0,7.0,1.0,98.0,72.0,31.0,1.0,0.0,1000000.0,13.815511557963774,True,True,False,True,False,Java
0741141,074114102,2.0,3.0,30.0,1.0,1.0,2.0,7.0,1.0,4.0,75.0,32.0,1.0,0.0,0.0,0.0,True,False,True,False,True,Java
0741221,074122102,1.0,3.0,43.0,1.0,1.0,2.0,0.0,0.0,,72.0,31.0,1.0,50000.0,50000.0,10.819798284210286,False,False,True,False,False,Java
0741221,074122103,3.0,3.0,25.0,1.0,1.0,2.0,7.0,0.0,,72.0,31.0,1.0,200000.0,0.0,0.0,False,False,True,False,False,Java
0741221,074122104,3.0,3.0,21.0,1.0,1.0,6.0,7.0,0.0,,72.0,31.0,1.0,500000.0,200000.0,12.206077645517674,False,False,True,False,False,Java
0741221,074122105,3.0,1.0,17.0,1.0,1.0,2.0,5.0,0.0,72.0,72.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0741342,074134201,1.0,1.0,29.0,1.0,1.0,3.0,2.0,0.0,,72.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0741943,074194301,1.0,1.0,38.0,1.0,1.0,60.0,7.0,1.0,76.0,1.0,32.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
0741943,074190004,2.0,3.0,32.0,1.0,17.0,5.0,7.0,0.0,,1.0,32.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0744200,074420001,1.0,3.0,59.0,1.0,1.0,2.0,3.0,0.0,,72.0,31.0,1.0,0.0,100000.0,11.51293546492023,False,False,True,False,False,Java
0744200,074420002,3.0,1.0,39.0,1.0,1.0,2.0,7.0,0.0,,72.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0744200,074420003,3.0,1.0,37.0,1.0,1.0,5.0,7.0,0.0,,72.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0744200,074420004,3.0,3.0,35.0,1.0,1.0,2.0,7.0,0.0,,72.0,31.0,1.0,0.0,1000000.0,13.815511557963774,False,False,True,False,False,Java
0744200,074420005,3.0,3.0,32.0,1.0,1.0,6.0,7.0,0.0,,72.0,31.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0750100,075010002,1.0,3.0,63.0,1.0,1.0,5.0,7.0,0.0,,72.0,31.0,1.0,50000.0,0.0,0.0,False,False,True,False,False,Java
0750100,075010003,3.0,3.0,35.0,1.0,1.0,60.0,0.0,0.0,,2.0,34.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0750100,075010004,3.0,1.0,33.0,1.0,1.0,6.0,7.0,0.0,,72.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0750141,075014102,1.0,1.0,47.0,2.0,4.0,61.0,7.0,1.0,71.0,2.0,34.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Batak
0750500,075050002,1.0,3.0,57.0,1.0,1.0,5.0,7.0,0.0,,72.0,31.0,1.0,1000000.0,2000000.0,14.508658238524095,False,False,True,False,False,Java
0750500,075050003,3.0,1.0,38.0,1.0,1.0,61.0,7.0,0.0,,75.0,32.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0750500,075050004,3.0,1.0,36.0,1.0,1.0,61.0,2.0,1.0,72.0,75.0,32.0,1.0,1000000.0,0.0,0.0,True,True,False,True,False,Java
0750500,075050005,3.0,1.0,32.0,1.0,1.0,6.0,7.0,0.0,,72.0,31.0,1.0,0.0,0.0,0.0,False,True,False,False,False,Java
0750500,075050006,3.0,3.0,21.0,1.0,1.0,61.0,4.0,0.0,,72.0,31.0,1.0,0.0,2500000.0,14.731801689838347,False,False,True,False,False,Java
0750541,075054102,2.0,3.0,30.0,1.0,17.0,61.0,7.0,0.0,75.0,75.0,32.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0750542,075054202,2.0,3.0,35.0,1.0,1.0,6.0,7.0,0.0,,75.0,32.0,1.0,0.0,0.0,0.0,False,False,True,False,False,Java
0750600,075060001,1.0,1.0,77.0,1.0,1.0,2.0,7.0,1.0,8.0,72.0,31.0,1.0,0.0,0.0,0.0,True,True,False,True,False,Java
